,time
0,0 days 00:01:04.190162
1,0 days 00:01:01.219426
2,0 days 00:01:16.595239
3,0 days 00:02:04.700187
4,0 days 00:01:04.507342
5,0 days 00:02:14.474588
6,0 days 00:00:46.859029
7,0 days 00:01:04.467321
8,0 days 00:01:46.549273
9,0 days 00:01:12.065541
