,time
0,0 days 00:01:48.081338
1,0 days 00:00:46.386291
2,0 days 00:01:18.638730
3,0 days 00:01:33.334034
4,0 days 00:00:59.956156
5,0 days 00:01:21.171464
6,0 days 00:01:45.229951
7,0 days 00:01:32.686141
8,0 days 00:01:35.990620
9,0 days 00:01:48.380038
