,time
0,0 days 00:00:38.702919
1,0 days 00:00:56.693982
2,0 days 00:00:44.082534
3,0 days 00:01:09.775740
4,0 days 00:01:05.381872
5,0 days 00:01:01.978829
6,0 days 00:01:21.282839
7,0 days 00:01:01.953534
8,0 days 00:00:53.649754
9,0 days 00:00:51.728329
