,time
0,0 days 00:01:48.247174
1,0 days 00:01:05.623244
2,0 days 00:01:51.791436
3,0 days 00:00:45.579611
4,0 days 00:01:13.285575
5,0 days 00:00:59.727654
6,0 days 00:00:49.661112
7,0 days 00:01:15.066756
8,0 days 00:01:54.329365
9,0 days 00:00:54.892506
