,time
0,0 days 00:00:00.000160
1,0 days 00:00:00.000164
2,0 days 00:00:00.000168
3,0 days 00:00:00.000157
4,0 days 00:00:00.000186
5,0 days 00:00:00.000157
6,0 days 00:00:00.000148
7,0 days 00:00:00.000170
8,0 days 00:00:00.000168
9,0 days 00:00:00.000159
