,time
0,0 days 00:00:23.759505
1,0 days 00:00:33.394504
2,0 days 00:00:28.009078
3,0 days 00:00:29.548781
4,0 days 00:00:31.530016
5,0 days 00:00:32.676571
6,0 days 00:00:26.738229
7,0 days 00:00:32.220424
8,0 days 00:00:31.400073
9,0 days 00:00:26.010955
