,time
0,0 days 00:00:00.000169
1,0 days 00:00:00.000171
2,0 days 00:00:00.000159
3,0 days 00:00:00.000194
4,0 days 00:00:00.000167
5,0 days 00:00:00.000182
6,0 days 00:00:00.000168
7,0 days 00:00:00.000177
8,0 days 00:00:00.000170
9,0 days 00:00:00.000356
