,time
0,0 days 00:02:07.408794
1,0 days 00:02:14.007453
2,0 days 00:02:12.661804
3,0 days 00:02:44.691145
4,0 days 00:02:05.573454
5,0 days 00:02:26.941177
6,0 days 00:01:58.571772
7,0 days 00:03:06.342222
8,0 days 00:02:34.979120
9,0 days 00:02:10.071073
