,time
0,0 days 00:00:38.233661
1,0 days 00:00:35.086463
2,0 days 00:00:57.916948
3,0 days 00:00:42.044725
4,0 days 00:00:51.701916
5,0 days 00:00:29.657609
6,0 days 00:00:52.327419
7,0 days 00:00:29.283848
8,0 days 00:01:00.471175
9,0 days 00:01:12.246894
