,time
0,0 days 00:00:00.000154
1,0 days 00:00:00.000173
2,0 days 00:00:00.000160
3,0 days 00:00:00.000159
4,0 days 00:00:00.000166
5,0 days 00:00:00.000169
6,0 days 00:00:00.000145
7,0 days 00:00:00.000190
8,0 days 00:00:00.000161
9,0 days 00:00:00.000172
