,time
0,0 days 00:00:58.346888
1,0 days 00:00:57.694173
2,0 days 00:00:54.051668
3,0 days 00:00:58.251731
4,0 days 00:00:56.814356
5,0 days 00:00:56.772463
6,0 days 00:01:06.874743
7,0 days 00:00:59.739223
8,0 days 00:01:09.710594
9,0 days 00:01:05.350138
