,time
0,0 days 00:00:00.000142
1,0 days 00:00:00.000141
2,0 days 00:00:00.000143
3,0 days 00:00:00.000140
4,0 days 00:00:00.000142
5,0 days 00:00:00.000142
6,0 days 00:00:00.000143
7,0 days 00:00:00.000141
8,0 days 00:00:00.000140
9,0 days 00:00:00.000140
