,time
0,0 days 00:00:28.514055
1,0 days 00:00:36.694588
2,0 days 00:00:27.618049
3,0 days 00:00:30.115103
4,0 days 00:00:25.633519
5,0 days 00:00:33.952462
6,0 days 00:00:32.345939
7,0 days 00:00:30.960019
8,0 days 00:00:30.392283
9,0 days 00:00:28.004982
