,time
0,0 days 00:02:18.967597
1,0 days 00:01:08.980393
2,0 days 00:00:57.894370
3,0 days 00:02:26.522832
4,0 days 00:00:25.007038
5,0 days 00:01:26.729508
6,0 days 00:01:18.322827
7,0 days 00:01:54.686047
8,0 days 00:00:43.263006
9,0 days 00:01:47.877600
