,time
0,0 days 00:00:38.411635
1,0 days 00:00:25.191329
2,0 days 00:00:26.761252
3,0 days 00:00:37.673942
4,0 days 00:00:36.321012
5,0 days 00:00:41.168157
6,0 days 00:00:25.880975
7,0 days 00:00:42.845640
8,0 days 00:00:29.174328
9,0 days 00:00:30.894056
