,time
0,0 days 00:00:00.000140
1,0 days 00:00:00.000140
2,0 days 00:00:00.000139
3,0 days 00:00:00.000140
4,0 days 00:00:00.000151
5,0 days 00:00:00.000140
6,0 days 00:00:00.000139
7,0 days 00:00:00.000140
8,0 days 00:00:00.000140
9,0 days 00:00:00.000140
