,time
0,0 days 00:00:00.000172
1,0 days 00:00:00.000173
2,0 days 00:00:00.000329
3,0 days 00:00:00.000168
4,0 days 00:00:00.000168
5,0 days 00:00:00.000166
6,0 days 00:00:00.000179
7,0 days 00:00:00.000172
8,0 days 00:00:00.000184
9,0 days 00:00:00.000187
