,time
0,0 days 00:00:32.450015
1,0 days 00:00:47.161925
2,0 days 00:00:37.615620
3,0 days 00:00:25.843362
4,0 days 00:00:49.282271
5,0 days 00:00:28.433670
6,0 days 00:00:46.154963
7,0 days 00:00:35.695499
8,0 days 00:00:32.497840
9,0 days 00:01:07.939965
