,time
0,0 days 00:00:23.687783
1,0 days 00:00:40.197532
2,0 days 00:00:28.332108
3,0 days 00:00:26.931433
4,0 days 00:00:49.300715
5,0 days 00:00:24.496231
6,0 days 00:00:24.327326
7,0 days 00:00:58.416636
8,0 days 00:00:42.149858
9,0 days 00:00:41.478895
