,time
0,0 days 00:00:00.000162
1,0 days 00:00:00.000176
2,0 days 00:00:00.000155
3,0 days 00:00:00.000166
4,0 days 00:00:00.000155
5,0 days 00:00:00.000143
6,0 days 00:00:00.000169
7,0 days 00:00:00.000150
8,0 days 00:00:00.000157
9,0 days 00:00:00.000165
