,time
0,0 days 00:00:00.000165
1,0 days 00:00:00.000183
2,0 days 00:00:00.000161
3,0 days 00:00:00.000156
4,0 days 00:00:00.000151
5,0 days 00:00:00.000149
6,0 days 00:00:00.000166
7,0 days 00:00:00.000177
8,0 days 00:00:00.000164
9,0 days 00:00:00.000173
