,time
0,0 days 00:00:00.000183
1,0 days 00:00:00.000165
2,0 days 00:00:00.000159
3,0 days 00:00:00.000166
4,0 days 00:00:00.000165
5,0 days 00:00:00.000160
6,0 days 00:00:00.000175
7,0 days 00:00:00.000167
8,0 days 00:00:00.000159
9,0 days 00:00:00.000161
