,time
0,0 days 00:01:15.119716
1,0 days 00:00:45.415030
2,0 days 00:00:46.914905
3,0 days 00:00:40.516714
4,0 days 00:01:47.308758
5,0 days 00:01:24.599416
6,0 days 00:00:57.217888
7,0 days 00:01:07.112641
8,0 days 00:02:57.087076
9,0 days 00:01:34.609611
