,time
0,0 days 00:00:38.285355
1,0 days 00:00:46.267118
2,0 days 00:00:34.146981
3,0 days 00:00:44.189322
4,0 days 00:00:38.930658
5,0 days 00:00:25.805445
6,0 days 00:00:34.130499
7,0 days 00:00:35.697246
8,0 days 00:00:35.954483
9,0 days 00:00:37.789915
