,time
0,0 days 00:00:00.000170
1,0 days 00:00:00.000164
2,0 days 00:00:00.000207
3,0 days 00:00:00.000160
4,0 days 00:00:00.000162
5,0 days 00:00:00.000175
6,0 days 00:00:00.000160
7,0 days 00:00:00.000172
8,0 days 00:00:00.000163
9,0 days 00:00:00.000160
