,time
0,0 days 00:00:48.614881
1,0 days 00:00:46.876136
2,0 days 00:01:08.191624
3,0 days 00:00:51.139044
4,0 days 00:01:05.472821
5,0 days 00:01:11.468829
6,0 days 00:00:53.462237
7,0 days 00:00:36.818429
8,0 days 00:00:56.564451
9,0 days 00:00:53.376481
