,time
0,0 days 00:00:30.160630
1,0 days 00:00:33.030515
2,0 days 00:00:28.347690
3,0 days 00:00:30.167318
4,0 days 00:00:27.628217
5,0 days 00:00:27.733443
6,0 days 00:00:31.456718
7,0 days 00:00:40.852902
8,0 days 00:00:34.858539
9,0 days 00:00:56.350326
