,time
0,0 days 00:00:56.037245
1,0 days 00:01:11.768897
2,0 days 00:01:04.603780
3,0 days 00:01:17.565714
4,0 days 00:00:47.227807
5,0 days 00:01:13.642311
6,0 days 00:00:46.705837
7,0 days 00:00:42.725578
8,0 days 00:01:08.899594
9,0 days 00:00:40.853396
