,time
0,0 days 00:00:00.000139
1,0 days 00:00:00.000140
2,0 days 00:00:00.000137
3,0 days 00:00:00.000140
4,0 days 00:00:00.000142
5,0 days 00:00:00.000139
6,0 days 00:00:00.000139
7,0 days 00:00:00.000138
8,0 days 00:00:00.000137
9,0 days 00:00:00.000137
