,time
0,0 days 00:02:37.043125
1,0 days 00:00:54.173522
2,0 days 00:00:39.775768
3,0 days 00:01:00.831354
4,0 days 00:03:03.194521
5,0 days 00:02:19.435569
6,0 days 00:01:58.347906
7,0 days 00:02:29.787568
8,0 days 00:02:40.115947
9,0 days 00:01:06.742102
