,time
0,0 days 00:00:00.000139
1,0 days 00:00:00.000138
2,0 days 00:00:00.000144
3,0 days 00:00:00.000257
4,0 days 00:00:00.000138
5,0 days 00:00:00.000173
6,0 days 00:00:00.000139
7,0 days 00:00:00.000139
8,0 days 00:00:00.000137
9,0 days 00:00:00.000137
