,time
0,0 days 00:00:26.784391
1,0 days 00:00:30.286251
2,0 days 00:00:26.232759
3,0 days 00:00:30.739616
4,0 days 00:00:37.085321
5,0 days 00:00:28.535888
6,0 days 00:00:28.178290
7,0 days 00:00:51.086451
8,0 days 00:00:27.690704
9,0 days 00:00:28.577815
