,time
0,0 days 00:00:00.000166
1,0 days 00:00:00.000151
2,0 days 00:00:00.000168
3,0 days 00:00:00.000159
4,0 days 00:00:00.000160
5,0 days 00:00:00.000156
6,0 days 00:00:00.000152
7,0 days 00:00:00.000159
8,0 days 00:00:00.000175
9,0 days 00:00:00.000164
