,time
0,0 days 00:00:00.000160
1,0 days 00:00:00.000166
2,0 days 00:00:00.000167
3,0 days 00:00:00.000151
4,0 days 00:00:00.000171
5,0 days 00:00:00.000150
6,0 days 00:00:00.000157
7,0 days 00:00:00.000159
8,0 days 00:00:00.000167
9,0 days 00:00:00.000184
