,time
0,0 days 00:00:41.047248
1,0 days 00:00:26.313859
2,0 days 00:00:42.191596
3,0 days 00:01:20.126178
4,0 days 00:00:54.235363
5,0 days 00:00:50.467590
6,0 days 00:00:47.453269
7,0 days 00:00:50.309778
8,0 days 00:00:55.218910
9,0 days 00:00:53.868410
