,time
0,0 days 00:00:00.000141
1,0 days 00:00:00.000139
2,0 days 00:00:00.000140
3,0 days 00:00:00.000139
4,0 days 00:00:00.000255
5,0 days 00:00:00.000141
6,0 days 00:00:00.000142
7,0 days 00:00:00.000147
8,0 days 00:00:00.000138
9,0 days 00:00:00.000142
