,time
0,0 days 00:00:00.000149
1,0 days 00:00:00.000143
2,0 days 00:00:00.000139
3,0 days 00:00:00.000143
4,0 days 00:00:00.000142
5,0 days 00:00:00.000142
6,0 days 00:00:00.000142
7,0 days 00:00:00.000140
8,0 days 00:00:00.000140
9,0 days 00:00:00.000140
