,time
0,0 days 00:01:09.520244
1,0 days 00:01:48.532168
2,0 days 00:01:40.906912
3,0 days 00:00:49.209146
4,0 days 00:01:13.462435
5,0 days 00:01:22.362672
6,0 days 00:01:03.355390
7,0 days 00:01:22.153891
8,0 days 00:01:40.087498
9,0 days 00:00:48.503512
