,time
0,0 days 00:00:21.708254
1,0 days 00:00:26.153137
2,0 days 00:00:27.760504
3,0 days 00:00:32.559125
4,0 days 00:00:30.458712
5,0 days 00:00:33.443988
6,0 days 00:00:36.515595
7,0 days 00:00:23.434907
8,0 days 00:00:23.936483
9,0 days 00:00:40.760164
