,time
0,0 days 00:00:46.561621
1,0 days 00:01:01.142268
2,0 days 00:00:41.832252
3,0 days 00:00:39.153891
4,0 days 00:00:41.577748
5,0 days 00:01:46.650919
6,0 days 00:01:06.667755
7,0 days 00:00:43.983061
8,0 days 00:00:53.329356
9,0 days 00:00:50.944491
