,time
0,0 days 00:00:41.163992
1,0 days 00:00:39.061176
2,0 days 00:00:42.672342
3,0 days 00:00:45.629257
4,0 days 00:00:46.770920
5,0 days 00:00:37.809412
6,0 days 00:00:33.347524
7,0 days 00:00:35.435447
8,0 days 00:00:38.240305
9,0 days 00:00:32.223117
