,time
0,0 days 00:00:00.000182
1,0 days 00:00:00.000155
2,0 days 00:00:00.000160
3,0 days 00:00:00.000154
4,0 days 00:00:00.000152
5,0 days 00:00:00.000161
6,0 days 00:00:00.000167
7,0 days 00:00:00.000328
8,0 days 00:00:00.000171
9,0 days 00:00:00.000160
