,time
0,0 days 00:00:35.601274
1,0 days 00:00:50.816699
2,0 days 00:01:16.213655
3,0 days 00:00:39.433943
4,0 days 00:01:23.718579
5,0 days 00:00:32.221693
6,0 days 00:00:55.738052
7,0 days 00:01:12.463313
8,0 days 00:01:13.430559
9,0 days 00:01:02.028088
