,time
0,0 days 00:00:38.956032
1,0 days 00:00:49.062675
2,0 days 00:00:32.850489
3,0 days 00:00:59.437573
4,0 days 00:00:55.539005
5,0 days 00:00:51.087979
6,0 days 00:00:58.293630
7,0 days 00:00:54.195137
8,0 days 00:00:51.361541
9,0 days 00:00:43.747713
