,time
0,0 days 00:00:31.037263
1,0 days 00:00:26.554309
2,0 days 00:01:24.403047
3,0 days 00:00:29.309245
4,0 days 00:00:24.335500
5,0 days 00:00:38.677404
6,0 days 00:00:42.190707
7,0 days 00:00:28.219667
8,0 days 00:00:24.719837
9,0 days 00:00:28.793638
