,time
0,0 days 00:00:00.000159
1,0 days 00:00:00.000181
2,0 days 00:00:00.000145
3,0 days 00:00:00.000147
4,0 days 00:00:00.000175
5,0 days 00:00:00.000151
6,0 days 00:00:00.000151
7,0 days 00:00:00.000146
8,0 days 00:00:00.000142
9,0 days 00:00:00.000144
