,time
0,0 days 00:00:00.000168
1,0 days 00:00:00.000138
2,0 days 00:00:00.000237
3,0 days 00:00:00.000142
4,0 days 00:00:00.000138
5,0 days 00:00:00.000140
6,0 days 00:00:00.000138
7,0 days 00:00:00.000143
8,0 days 00:00:00.000138
9,0 days 00:00:00.000137
