,time
0,0 days 00:01:35.282660
1,0 days 00:01:40.807822
2,0 days 00:00:57.799955
3,0 days 00:01:27.475687
4,0 days 00:01:23.741983
5,0 days 00:01:00.771641
6,0 days 00:01:06.061616
7,0 days 00:00:58.026768
8,0 days 00:01:10.511480
9,0 days 00:01:23.119126
