,time
0,0 days 00:00:00.000139
1,0 days 00:00:00.000174
2,0 days 00:00:00.000140
3,0 days 00:00:00.000154
4,0 days 00:00:00.000137
5,0 days 00:00:00.000139
6,0 days 00:00:00.000138
7,0 days 00:00:00.000138
8,0 days 00:00:00.000138
9,0 days 00:00:00.000138
