,time
0,0 days 00:01:12.638438
1,0 days 00:00:44.256059
2,0 days 00:00:37.737738
3,0 days 00:00:39.063025
4,0 days 00:01:07.079100
5,0 days 00:00:53.824240
6,0 days 00:01:24.374066
7,0 days 00:01:16.289769
8,0 days 00:01:44.359018
9,0 days 00:01:51.710307
