,time
0,0 days 00:00:00.000191
1,0 days 00:00:00.000168
2,0 days 00:00:00.000199
3,0 days 00:00:00.000187
4,0 days 00:00:00.000206
5,0 days 00:00:00.000180
6,0 days 00:00:00.000211
7,0 days 00:00:00.000176
8,0 days 00:00:00.000188
9,0 days 00:00:00.000175
