,time
0,0 days 00:00:50.669615
1,0 days 00:01:08.660108
2,0 days 00:01:18.224216
3,0 days 00:01:04.811128
4,0 days 00:01:07.514426
5,0 days 00:01:20.507325
6,0 days 00:02:27.705102
7,0 days 00:00:41.125255
8,0 days 00:00:59.596188
9,0 days 00:01:10.422901
