,time
0,0 days 00:00:41.657474
1,0 days 00:00:26.031895
2,0 days 00:00:34.971952
3,0 days 00:00:46.850050
4,0 days 00:00:42.701054
5,0 days 00:00:28.833214
6,0 days 00:00:34.423699
7,0 days 00:00:34.640685
8,0 days 00:00:32.860769
9,0 days 00:00:31.665586
