,time
0,0 days 00:00:00.000188
1,0 days 00:00:00.000179
2,0 days 00:00:00.000165
3,0 days 00:00:00.000152
4,0 days 00:00:00.000162
5,0 days 00:00:00.000166
6,0 days 00:00:00.000175
7,0 days 00:00:00.000181
8,0 days 00:00:00.000143
9,0 days 00:00:00.000194
