,time
0,0 days 00:00:37.719973
1,0 days 00:00:32.438141
2,0 days 00:01:04.081930
3,0 days 00:01:29.579157
4,0 days 00:00:38.011645
5,0 days 00:00:41.038606
6,0 days 00:01:12.746643
7,0 days 00:00:45.571194
8,0 days 00:00:59.966635
9,0 days 00:01:18.964890
