,time
0,0 days 00:00:38.410967
1,0 days 00:00:36.151957
2,0 days 00:00:30.812465
3,0 days 00:01:05.549333
4,0 days 00:02:02.137641
5,0 days 00:02:45.414571
6,0 days 00:01:32.671347
7,0 days 00:00:39.749808
8,0 days 00:02:13.414224
9,0 days 00:00:29.869713
