,time
0,0 days 00:00:43.096431
1,0 days 00:00:49.067012
2,0 days 00:00:50.462703
3,0 days 00:00:53.176281
4,0 days 00:01:09.019388
5,0 days 00:00:48.201199
6,0 days 00:00:58.645327
7,0 days 00:00:47.286446
8,0 days 00:00:48.112171
9,0 days 00:00:54.183209
