,time
0,0 days 00:00:00.000143
1,0 days 00:00:00.000141
2,0 days 00:00:00.000143
3,0 days 00:00:00.000142
4,0 days 00:00:00.000145
5,0 days 00:00:00.000145
6,0 days 00:00:00.000140
7,0 days 00:00:00.000144
8,0 days 00:00:00.000141
9,0 days 00:00:00.000143
