,time
0,0 days 00:01:52.957404
1,0 days 00:01:56.742603
2,0 days 00:01:37.824909
3,0 days 00:01:43.033149
4,0 days 00:01:49.690021
5,0 days 00:03:26.244616
6,0 days 00:01:58.308223
7,0 days 00:02:54.358730
8,0 days 00:02:25.802109
9,0 days 00:02:15.357257
