,time
0,0 days 00:00:00.000178
1,0 days 00:00:00.000157
2,0 days 00:00:00.000157
3,0 days 00:00:00.000342
4,0 days 00:00:00.000155
5,0 days 00:00:00.000168
6,0 days 00:00:00.000164
7,0 days 00:00:00.000155
8,0 days 00:00:00.000170
9,0 days 00:00:00.000164
