,time
0,0 days 00:01:56.577695
1,0 days 00:00:31.079600
2,0 days 00:01:05.755190
3,0 days 00:00:27.139959
4,0 days 00:00:30.876098
5,0 days 00:00:57.010443
6,0 days 00:00:41.107778
7,0 days 00:01:05.179868
8,0 days 00:01:16.595770
9,0 days 00:01:59.679742
