,time
0,0 days 00:00:55.655091
1,0 days 00:00:58.195898
2,0 days 00:01:14.449136
3,0 days 00:00:59.249139
4,0 days 00:01:19.487193
5,0 days 00:00:55.622221
6,0 days 00:01:08.179216
7,0 days 00:01:03.942543
8,0 days 00:01:00.227358
9,0 days 00:01:09.258012
