,time
0,0 days 00:00:35.425566
1,0 days 00:00:41.367185
2,0 days 00:00:54.074709
3,0 days 00:00:48.587207
4,0 days 00:00:47.172271
5,0 days 00:01:00.145783
6,0 days 00:00:54.594030
7,0 days 00:00:41.837977
8,0 days 00:00:49.970111
9,0 days 00:00:36.733648
