,time
0,0 days 00:00:00.000140
1,0 days 00:00:00.000141
2,0 days 00:00:00.000149
3,0 days 00:00:00.000138
4,0 days 00:00:00.000142
5,0 days 00:00:00.000136
6,0 days 00:00:00.000139
7,0 days 00:00:00.000139
8,0 days 00:00:00.000140
9,0 days 00:00:00.000138
